,blk_kick,blk_kick_ret_yd,cmp_pct,def_pass_def,def_snp,def_td,ff,fg_blkd,fga,fgm,fgm_lng,fgm_pct,fum,fum_lost,fum_rec,fum_ret_yd,gms_active,gp,gs,int,int_ret_yd,kr,kr_lng,kr_td,kr_yd,kr_ypa,off_snp,pass_2pt,pass_att,pass_cmp,pass_int,pass_lng,pass_rtg,pass_sack,pass_sack_yds,pass_td,pass_yd,pass_ypa,pass_ypc,pr,pr_lng,pr_td,pr_yd,pr_ypa,pts_allow,pts_ppr,pts_std,punt_avg,punt_blkd,punt_in_20,punt_net_avg,punt_net_yd,punt_tb,punt_yds,punts,qb_hit,rec,rec_2pt,rec_lng,rec_pct,rec_td,rec_tgt,rec_yd,rec_ypr,rec_ypt,rush_2pt,rush_att,rush_lng,rush_td,rush_yd,rush_ypa,sack,sack_yd,safe,safe_allow,st_ff,st_fum_rec,st_snp,st_td,st_tkl_solo,tkl,tkl_ast,tkl_loss,tkl_solo,tm_def_snp,tm_off_snp,tm_st_snp,xp_blkd,xpa,xpm,year
1334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
1820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
3448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
1033,,,,,,,1.0,,,,,,,,,,7.0,7.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,64.0,,1.0,1.0,,,,1047.0,1127.0,365.0,,,,2012
108,,,,,,,1.0,,,,,,1.0,1.0,1.0,,16.0,16.0,16.0,,,,,,,,940.0,,,,,,,,,,,,,,,,,,,217.6,138.6,,,,,,,,,,79.0,,63.0,53.4,6.0,148.0,1046.0,13.2,7.1,,,,,,,,,,,,,,,,,,,,1087.0,1011.0,387.0,,,,2012
2204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
469,1.0,,,,,,,,,,,,,,,,16.0,16.0,9.0,,,,,,,,402.0,,,,,,,,,,,,,,,,,,,22.4,14.4,,,,,,,,,,8.0,,18.0,66.7,1.0,12.0,84.0,10.5,7.0,,,,,,,,,,,,,196.0,,,,,,,1076.0,1044.0,312.0,,,,2012
5646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
6222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
1099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
4784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
95,,,,17.0,993.0,,,,,,,,,,,,16.0,16.0,16.0,3.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,73.0,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,,,51.0,8.0,,43.0,1047.0,1127.0,365.0,,,,2012
554,,,,1.0,835.0,,,,,,,,,,1.0,,16.0,16.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,59.7,59.7,,,,,,,,,4.0,,,,,,,,,,,,,,,,3.5,22.0,,,,,92.0,,,45.0,11.0,3.0,34.0,1139.0,1063.0,408.0,,,,2012
714,,,,9.0,1117.0,,2.0,,,,,,1.0,1.0,2.0,24.0,16.0,16.0,16.0,4.0,28.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,125.0,125.0,,,,,,,,,4.0,,,,,,,,,,,,,,,,1.0,5.0,,,,,93.0,,,94.0,21.0,4.0,73.0,1118.0,1036.0,418.0,,,,2012
2747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
1416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
1279,,,,,25.0,,,,,,,,,,1.0,,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,90.0,,1.0,5.0,2.0,,1.0,356.0,438.0,140.0,,,,2012
4186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
3264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
5330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
6355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
874,,,,,,,,,,,,,,,,,4.0,4.0,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,1070.0,1143.0,383.0,,,,2012
1883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
4352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
5209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
2267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
3958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
1326,,,,,3.0,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,,1.0,1.0,,,,139.0,118.0,40.0,,,,2012
596,,,,,,,,,,,,,,,,,9.0,9.0,9.0,,,,,,,,577.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,,,,,,,630.0,627.0,228.0,,,,2012
953,,,,,21.0,,,,,,,,,,,,5.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,686.0,706.0,227.0,,,,2012
5928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
757,,,,1.0,287.0,,,,,,,,,,,,14.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,25.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,25.0,8.0,2.0,17.0,990.0,1016.0,352.0,,,,2012
4866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
946,,,,2.0,498.0,,,,,,,,,,,,16.0,16.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,59.0,59.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,127.0,,2.0,65.0,22.0,5.0,40.0,1022.0,1060.0,331.0,,,,2012
1549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
5760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
177,,,,,,,,,,,,,3.0,1.0,,,16.0,16.0,12.0,,,3.0,17.0,,33.0,11.0,1076.0,,,,,,,,,,,,,25.0,31.0,,243.0,9.7,,289.4,171.4,,,,,,,,,,118.0,,59.0,67.4,6.0,175.0,1354.0,11.5,7.7,,2.0,11.0,,20.0,10.0,,,,,,,54.0,,,1.0,,,1.0,1094.0,1239.0,368.0,,,,2012
468,,,,,,,,,,,,,,,,,15.0,15.0,5.0,,,,,,,,203.0,,,,,,,,,,,,,,,,,,,5.0,3.0,,,,,,,,,,2.0,,25.0,66.7,,3.0,30.0,15.0,10.0,,,,,,,,,,,,,134.0,,,,,,,1051.0,1030.0,315.0,,,,2012
2146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
3325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
6169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
4311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
3728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
5344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
4863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
4679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
5222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
6265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
6227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
1861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
4227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
6041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
6393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
5098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
4993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
850,2.0,8.0,,,61.0,,,,,,,,,,,,14.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.0,1.0,14.0,21.0,2.0,,3.0,1053.0,1127.0,363.0,,,,2012
6206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
5407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
3166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
4623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
124,,,,,,,,,,,,,,,,,16.0,16.0,16.0,,,,,,,,1103.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.0,,,,,,,1088.0,1103.0,401.0,,,,2012
5822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
639,,,,4.0,977.0,,1.0,,,,,,,,2.0,,16.0,16.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,125.0,,4.0,101.0,24.0,3.0,71.0,990.0,1016.0,352.0,,,,2012
2144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
6236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
6611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
5612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
4332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
4695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
4521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
1117,1.0,19.0,,6.0,529.0,,,,,,,,,,,,16.0,15.0,6.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,66.1,66.1,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,11.0,,,,,123.0,1.0,8.0,55.0,4.0,2.0,43.0,1139.0,1063.0,408.0,,,,2012
5403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
1367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
4183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
4811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
5939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
1720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
4853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
6428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
5437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
4579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
952,,,,,251.0,,1.0,,,,,,,,,,13.0,13.0,1.0,,,1.0,9.0,,9.0,9.0,,,,,,,,,,,,,,,,,,,,12.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.0,,,13.0,8.0,,5.0,1051.0,1030.0,315.0,,,,2012
1819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
2803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
2401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
532,,,,,,,,,,,,,,,,,16.0,16.0,16.0,,,,,,,,1031.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.0,,,,,,,1161.0,1031.0,389.0,,,,2012
5636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
3839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
5331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
5253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
4305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
1383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
312,,,,,,,,,,,,,,,,,16.0,16.0,,,,2.0,20.0,,39.0,19.5,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.0,,11.0,18.0,,1.0,1.0,1094.0,1239.0,368.0,,,,2012
1172,,,,,,,,,,,,,,,,,16.0,16.0,4.0,,,,,,,,334.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.0,,,,,,,1088.0,1103.0,401.0,,,,2012
2523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
683,,,,21.0,886.0,1.0,,,,,,,,,,,14.0,14.0,14.0,9.0,105.0,,,,,,10.0,,,,,,,,,,,,,,,,,,,112.5,112.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,,,60.0,5.0,1.0,55.0,1038.0,1046.0,376.0,,,,2012
2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
6731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
819,1.0,,,4.0,910.0,1.0,3.0,,,,,,,,1.0,21.0,16.0,16.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,106.0,106.0,,,,,,,,,12.0,,,,,,,,,,,,,,,,5.0,25.0,,,,,78.0,,,69.0,33.0,7.0,36.0,1067.0,1074.0,399.0,,,,2012
134,,,,2.0,41.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,11.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,7.0,4.0,1.0,3.0,680.0,654.0,221.0,,,,2012
4081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
4492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
1034,,,,,,,,,,,,,,,,,10.0,10.0,,,,,,,,,98.0,,,,,,,,,,,,,,,,,,,42.5,40.5,,,,,,,,,,2.0,,11.0,100.0,,2.0,11.0,5.5,5.5,,56.0,27.0,2.0,274.0,4.9,,,,,,,165.0,,5.0,5.0,,,,808.0,957.0,272.0,,,,2012
TB,3.0,29.0,,83.0,,3.0,11.0,,,,,,,,8.0,-7.0,,,,18.0,419.0,31.0,55.0,,630.0,,,,,,,,,,,,,,,36.0,39.0,,324.0,,394.0,,105.0,,,,,,,,,57.0,,,,,,,,,,,,,,,,27.0,193.0,,,,,,1.0,,,190.0,105.0,687.0,,,,,,,2012
6012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
101,,,,3.0,737.0,,,,,,,,,,1.0,,13.0,13.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,79.0,79.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,86.0,,,79.0,22.0,4.0,57.0,1037.0,921.0,362.0,,,,2012
1091,,,,,,,,,,,,,1.0,,,,16.0,16.0,5.0,,,1.0,16.0,,16.0,16.0,313.0,,,,,,,,,,,,,,,,,,,12.1,5.1,,,,,,,,,,7.0,,9.0,63.6,,11.0,51.0,7.3,4.6,,,,,,,,,,,,,283.0,,3.0,4.0,,,,986.0,1067.0,352.0,,,,2012
315,,,,,,,,,,,,,,,,,8.0,8.0,5.0,,,,,,,,406.0,,,,,,,,,,,,,,,,,,,71.7,43.7,,,,,,,,,,28.0,,32.0,77.8,2.0,36.0,317.0,11.3,8.8,,,,,,,,,,,,,3.0,,,,,,,1067.0,1074.0,399.0,,,,2012
1030,,,,,,,,,,,,,2.0,2.0,,,14.0,14.0,1.0,,,,,,,,231.0,,,,,,,,,,,,,26.0,98.0,1.0,291.0,11.2,,41.8,22.8,,,,,,,,,,19.0,,32.0,61.3,,31.0,256.0,13.5,8.3,,3.0,7.0,,12.0,4.0,,,,,,,71.0,1.0,1.0,1.0,,,,1047.0,1127.0,365.0,,,,2012
5341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
5950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
4121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
1448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
5978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
5623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
383,,,,2.0,320.0,,,,,,,,,,,,15.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.8,30.8,,,,,,,,,6.0,,,,,,,,,,,,,,,,2.0,18.0,,,,,49.0,,,16.0,8.0,5.0,8.0,1070.0,1143.0,383.0,,,,2012
1560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
3760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
1314,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,26.0,,,,,,,,,,,,,,,,,,,1.3,0.3,,,,,,,,,,1.0,,3.0,100.0,,1.0,3.0,3.0,3.0,,,,,,,,,,,,,18.0,,,,,,,213.0,180.0,74.0,,,,2012
4741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012
